public_post_id,brand,brand_id,year,month,year_month,month_index,weekday,hour,retweet_count,reply_count,like_count,quote_count,engagement_total,hashtag_count,mention_count,is_retweet,Entertainment,Trendiness,Interaction,Customization,entropy_ce_score,critic_ce_score,cilos_score,idocriw_score,merec_score,additive_engagement_score
BP14151,Armani,1,2019,5,2019-05,0,Friday,10,38,1,240,1,280,5,0,False,0,0,6,0,27.86163,28.64805,33.34298,29.59199,30.11938,280
BP14152,Armani,1,2019,5,2019-05,0,Thursday,14,26,0,132,3,161,1,0,False,0,0,2,0,20.76872,22.68351,31.3615,24.20249,25.21309,161
BP14153,Armani,1,2019,5,2019-05,0,Thursday,14,22,0,126,2,150,2,0,False,0,0,3,0,20.05806,22.09227,30.92315,23.65702,24.68215,150
BP14154,Armani,1,2019,5,2019-05,0,Wednesday,14,16,0,83,2,101,2,0,False,0,0,3,0,19.80371,21.56925,29.72703,22.9822,23.92786,101
BP14155,Armani,1,2019,5,2019-05,0,Tuesday,13,17,3,94,1,115,2,0,False,0,0,3,0,28.48767,28.30585,30.59098,28.71294,28.94036,115
BP14156,Armani,1,2019,5,2019-05,0,Tuesday,13,13,0,66,1,80,2,0,False,0,0,3,0,18.61334,20.55183,28.7175,22.03857,23.00148,80
BP14157,Armani,1,2019,5,2019-05,0,Tuesday,13,22,1,131,1,155,1,0,False,0,0,2,0,27.45223,27.78773,31.4388,28.4721,28.86643,155
BP14158,Armani,1,2019,5,2019-05,0,Monday,14,24,1,118,2,145,1,0,False,0,0,2,0,28.46702,28.47518,31.58739,29.00658,29.33745,145
BP14159,Armani,1,2019,5,2019-05,0,Monday,9,24,3,134,3,164,1,0,False,0,0,2,0,30.42771,29.97351,32.24645,30.26684,30.46873,164
BP14160,Armani,1,2019,5,2019-05,0,Sunday,15,249,19,2002,26,2296,2,1,False,0,0,4,1,39.13549,39.03439,43.57497,39.65976,40.07058,2296
BP14161,Armani,1,2019,5,2019-05,0,Saturday,14,26,0,114,1,141,1,0,False,0,0,2,0,18.98844,21.38682,30.40887,23.14993,24.24781,141
BP14162,Armani,1,2019,5,2019-05,0,Saturday,14,23,0,95,1,119,1,0,False,0,0,2,0,18.87929,21.16524,29.89239,22.86556,23.93015,119
BP14163,Armani,1,2019,5,2019-05,0,Saturday,14,18,1,145,2,166,1,0,False,0,0,2,0,28.51826,28.4785,31.94452,28.95635,29.27475,166
BP14164,Armani,1,2019,5,2019-05,0,Friday,16,41,3,218,2,264,1,2,False,0,0,4,2,30.11606,30.2727,33.6048,30.9076,31.26821,264
BP14165,Armani,1,2019,5,2019-05,0,Thursday,15,31,0,153,2,186,1,0,False,0,1,2,0,20.21607,22.46299,31.61406,24.15981,25.24708,186
BP14166,Armani,1,2019,5,2019-05,0,Wednesday,16,40,5,230,7,282,1,0,False,0,1,2,0,32.92274,32.26364,34.52937,32.48618,32.6681,282
BP14167,Armani,1,2019,4,2019-04,0,Tuesday,14,39,0,206,3,248,2,0,False,0,1,3,0,21.06916,23.31767,32.75569,25.02944,26.13848,248
BP14168,Armani,1,2019,4,2019-04,0,Tuesday,12,27,3,152,4,186,1,0,False,0,0,2,0,30.99914,30.48628,32.80254,30.75796,30.9582,186
BP14169,Armani,1,2019,4,2019-04,0,Tuesday,12,22,0,106,3,131,1,0,False,0,0,2,0,20.63231,22.40261,30.72047,23.83984,24.80771,131
BP14170,Armani,1,2019,4,2019-04,0,Tuesday,12,15,1,92,2,110,0,0,False,0,0,1,0,28.26666,28.00007,30.71698,28.35988,28.61054,110
BP14171,Armani,1,2019,4,2019-04,0,Monday,16,28,0,164,3,195,1,0,False,0,0,2,0,20.89061,22.91261,31.95922,24.48657,25.52923,195
BP14172,Armani,1,2019,4,2019-04,0,Sunday,14,1153,45,6294,95,7587,1,1,False,0,0,3,1,44.84354,44.99431,50.41187,45.8999,46.46535,7587
BP14173,Armani,1,2019,4,2019-04,0,Saturday,14,31,1,164,2,198,1,0,False,0,1,2,0,28.6767,28.90796,32.57157,29.56584,29.96267,198
BP14174,Armani,1,2019,4,2019-04,0,Saturday,14,18,1,98,1,118,1,0,False,0,1,2,0,27.27693,27.43224,30.60878,28.0161,28.35704,118
BP14175,Armani,1,2019,4,2019-04,0,Saturday,14,18,2,83,3,106,1,0,False,0,0,2,0,29.67003,29.05274,30.86634,29.25247,29.4112,106
BP14176,Armani,1,2019,4,2019-04,0,Friday,16,25,2,114,2,143,1,0,False,0,0,2,0,29.22015,29.04919,31.59573,29.49275,29.76183,143
BP14177,Armani,1,2019,4,2019-04,0,Thursday,11,18,0,100,1,119,1,0,False,0,0,2,0,18.86094,21.06302,29.87946,22.69924,23.74009,119
BP14178,Armani,1,2019,4,2019-04,0,Thursday,11,22,0,122,1,145,1,0,False,0,0,2,0,18.99171,21.34296,30.48189,23.06631,24.15109,145
BP14179,Armani,1,2019,4,2019-04,0,Wednesday,13,124,0,0,0,124,1,0,True,0,0,2,0,3.81734,7.87221,7.62159,10.79415,11.97632,124
BP14180,Armani,1,2019,4,2019-04,0,Wednesday,13,22,0,0,0,22,0,1,True,0,0,2,1,3.47769,6.73071,6.52881,9.08466,10.03703,22
BP14181,Armani,1,2019,4,2019-04,0,Wednesday,13,29,3,169,1,202,2,1,False,0,0,4,1,28.86946,29.11028,32.36429,29.7612,30.1133,202
BP14182,Armani,1,2019,4,2019-04,0,Tuesday,16,18,1,90,1,110,1,0,False,0,0,2,0,27.23668,27.36394,30.40305,27.9357,28.26811,110
BP14183,Armani,1,2019,4,2019-04,0,Tuesday,16,27,2,112,2,143,1,0,False,0,1,2,0,29.22542,29.08112,31.59645,29.54523,29.82186,143
BP14184,Armani,1,2019,4,2019-04,0,Tuesday,16,28,3,150,2,183,1,0,False,0,0,2,0,29.85344,29.7092,32.39656,30.16801,30.44002,183
BP14185,Armani,1,2019,4,2019-04,0,Monday,10,15,2,105,1,123,1,0,False,0,0,2,0,28.0415,27.96209,30.74801,28.40913,28.67297,123
BP14186,Armani,1,2019,4,2019-04,0,Monday,10,9,0,91,2,102,1,0,False,0,0,2,0,19.7529,21.32686,29.64517,22.59578,23.48706,102
BP14187,Armani,1,2019,4,2019-04,0,Sunday,16,54,8,455,4,521,1,1,False,0,0,3,1,32.98045,32.88194,36.35452,33.39243,33.70178,521
BP14188,Armani,1,2019,4,2019-04,0,Sunday,14,25,2,187,2,216,1,0,False,0,1,2,0,29.46736,29.46867,32.85936,29.98653,30.30805,216
BP14189,Armani,1,2019,4,2019-04,0,Sunday,9,20,0,102,2,124,1,0,False,0,0,2,0,19.93914,21.86274,30.34685,23.36888,24.36104,124
BP14190,Armani,1,2019,4,2019-04,0,Saturday,10,23,3,123,1,150,1,0,False,0,1,2,0,28.66942,28.70158,31.42055,29.23529,29.52563,150
BP14191,Armani,1,2019,4,2019-04,0,Saturday,10,76,10,309,2,397,1,0,False,0,0,2,0,31.99515,32.19024,35.09946,32.88995,33.2428,397
BP14192,Armani,1,2019,4,2019-04,0,Friday,15,63,6,574,15,658,1,1,False,0,0,3,1,35.2407,34.62822,37.96223,34.89324,35.13533,658
BP14193,Armani,1,2019,4,2019-04,0,Friday,15,21,2,165,2,190,1,0,False,0,1,2,0,29.37255,29.25649,32.43316,29.70356,29.99065,190
BP14194,Armani,1,2019,4,2019-04,0,Friday,15,47,5,311,10,373,1,1,False,0,0,3,1,33.79111,33.10745,35.69121,33.32555,33.52237,373
BP14195,Armani,1,2019,4,2019-04,0,Friday,10,32,3,130,2,167,2,0,False,0,0,3,0,29.80678,29.67066,32.11183,30.14895,30.4224,167
BP14196,Armani,1,2019,4,2019-04,0,Friday,10,27,2,128,2,159,1,0,False,0,0,2,0,29.29047,29.19152,31.92899,29.67518,29.9656,159
BP14197,Armani,1,2019,4,2019-04,0,Friday,10,22,3,118,3,146,2,0,False,0,0,3,0,30.34998,29.81601,31.87831,30.06486,30.24312,146
BP14198,Armani,1,2019,4,2019-04,0,Thursday,15,603,18,3657,15,4293,2,1,False,0,0,4,1,38.5509,39.65978,46.10264,40.97854,41.70841,4293
BP14199,Armani,1,2019,4,2019-04,0,Thursday,14,29,2,104,1,136,1,0,False,0,1,2,0,28.15217,28.34167,31.0954,28.98008,29.32092,136
BP14200,Armani,1,2019,4,2019-04,0,Wednesday,15,17,3,85,2,107,1,1,False,0,0,3,1,29.49096,28.94816,30.7099,29.1777,29.33207,107
BP14201,Armani,1,2019,4,2019-04,0,Wednesday,15,40,1,158,3,202,1,1,False,0,0,3,1,29.36351,29.48844,32.85415,30.11789,30.50344,202
BP14202,Armani,1,2019,4,2019-04,0,Wednesday,15,31,2,158,1,192,1,1,False,0,0,3,1,28.36988,28.7314,32.18515,29.45197,29.84466,192
BP14203,Armani,1,2019,4,2019-04,0,Tuesday,15,18,3,107,2,130,2,0,False,0,0,3,0,29.60973,29.16596,31.2985,29.44461,29.62872,130
BP14204,Armani,1,2019,4,2019-04,0,Monday,14,17,1,126,1,145,1,0,False,0,0,2,0,27.38846,27.60524,31.1974,28.20921,28.56927,145
BP14205,Armani,1,2019,4,2019-04,0,Sunday,13,21,1,135,1,158,1,0,False,0,0,2,0,27.45891,27.78549,31.48843,28.46068,28.85263,158
BP14206,Armani,1,2019,4,2019-04,0,Sunday,13,37,3,179,6,225,1,0,False,0,1,2,0,31.85771,31.3155,33.65931,31.59754,31.81157,225
BP14207,Armani,1,2019,4,2019-04,0,Saturday,16,22,1,126,2,151,1,0,False,0,0,2,0,28.48366,28.4778,31.7016,28.99308,29.32033,151
BP14208,Armani,1,2019,4,2019-04,0,Saturday,16,27,4,188,6,225,2,1,False,0,0,4,1,32.17882,31.43153,33.63422,31.58005,31.73087,225
BP14209,Armani,1,2019,4,2019-04,0,Saturday,16,14,2,143,5,164,1,1,False,0,0,3,1,30.76756,29.95846,32.3702,30.02942,30.16232,164
BP14210,Armani,1,2019,4,2019-04,0,Saturday,8,185,0,0,0,185,0,2,True,0,0,3,2,3.90694,8.17334,7.90987,11.24512,12.48791,185
BP14211,Armani,1,2019,4,2019-04,0,Saturday,8,28,0,0,0,28,1,4,True,0,0,6,4,3.52077,6.87549,6.66741,9.30148,10.28299,28
BP14212,Armani,1,2019,4,2019-04,0,Saturday,8,13,0,0,0,13,0,7,True,0,0,8,7,3.3881,6.42962,6.24057,8.63375,9.5255,13
BP14213,Armani,1,2019,4,2019-04,0,Friday,14,21,0,79,3,103,4,0,False,0,0,5,0,20.48564,22.14015,29.98623,23.52211,24.45508,103
BP14214,Armani,1,2019,4,2019-04,0,Friday,14,31,1,152,4,188,1,0,False,0,0,2,0,29.78403,29.63085,32.76888,30.09908,30.41908,188
BP14215,Armani,1,2019,4,2019-04,0,Thursday,12,26,0,135,2,163,0,0,False,0,0,1,0,20.12174,22.24975,31.19237,23.87438,24.9268,163
BP14216,Armani,1,2019,4,2019-04,0,Thursday,12,28,1,144,1,174,0,0,False,0,1,1,0,27.5422,28.01208,31.8171,28.78259,29.21601,174
BP14217,Armani,1,2019,4,2019-04,0,Thursday,12,15,1,119,1,136,1,0,False,0,0,2,0,27.33937,27.48674,30.98658,28.04694,28.38676,136
BP14218,Armani,1,2019,4,2019-04,0,Wednesday,15,20,3,143,1,167,1,0,False,0,1,2,0,28.71925,28.74535,31.72171,29.26041,29.54994,167
BP14219,Armani,1,2019,4,2019-04,0,Wednesday,15,16,2,106,2,126,3,0,False,0,0,4,0,29.10747,28.72886,31.16677,29.0321,29.24124,126
BP14220,Armani,1,2019,4,2019-04,0,Wednesday,15,13,1,80,2,96,2,0,False,0,0,3,0,28.17756,27.8093,30.3066,28.10969,28.3304,96
BP14221,Armani,1,2019,4,2019-04,0,Tuesday,13,34,0,132,4,170,1,0,False,0,0,2,0,21.3053,23.18356,31.68654,24.7087,25.72322,170
BP14222,Armani,1,2019,4,2019-04,0,Tuesday,12,19,0,112,1,132,2,1,False,1,0,4,1,18.92461,21.18657,30.18731,22.85468,23.91337,132
BP14223,Armani,1,2019,4,2019-04,0,Tuesday,12,117,15,1128,17,1277,2,1,False,0,0,4,1,37.32353,36.91722,40.71951,37.32455,37.62129,1277
BP14224,Armani,1,2019,4,2019-04,0,Tuesday,10,18,4,79,1,102,4,0,False,0,0,5,0,28.77008,28.46898,30.23961,28.8239,29.01138,102
BP14225,Armani,1,2019,4,2019-04,0,Tuesday,10,20,1,100,1,122,4,0,False,0,0,5,0,27.30474,27.50971,30.71646,28.12689,28.48219,122
BP14226,Armani,1,2019,4,2019-04,0,Tuesday,10,12,4,48,1,65,4,0,False,0,0,5,0,28.47882,27.86186,28.87933,28.03619,28.13037,65
BP14227,Armani,1,2019,4,2019-04,0,Monday,16,30,1,105,2,138,3,0,False,0,0,4,0,28.45092,28.51483,31.42885,29.0966,29.44276,138
BP14228,Armani,1,2019,4,2019-04,0,Monday,16,25,1,101,1,128,4,0,False,0,0,5,0,27.34882,27.64998,30.86729,28.33438,28.7173,128
BP14229,Armani,1,2019,4,2019-04,0,Monday,16,12,0,98,3,113,2,0,False,0,0,3,0,20.49213,21.99384,30.19848,23.24805,24.13848,113
BP14230,Armani,1,2019,4,2019-04,0,Monday,12,375,0,0,0,375,0,6,True,0,0,7,6,4.07656,8.74338,8.45558,12.0988,13.45636,375
BP14231,Armani,1,2019,4,2019-04,0,Monday,12,19,2,90,1,112,1,0,False,0,0,2,0,28.00857,27.97317,30.50346,28.46551,28.74105,112
BP14232,Armani,1,2019,4,2019-04,0,Monday,12,20,1,110,1,132,3,0,False,0,1,4,0,27.35041,27.58721,30.94992,28.21812,28.5831,132
BP14233,Armani,1,2019,4,2019-04,0,Sunday,14,10,0,83,1,94,1,0,False,0,0,2,0,18.67596,20.58733,29.11814,22.03456,22.99101,94
BP14234,Armani,1,2019,4,2019-04,0,Saturday,14,19,2,104,1,126,3,0,False,0,0,4,0,28.07716,28.08955,30.85405,28.60251,28.8926,126
BP14235,Armani,1,2019,4,2019-04,0,Friday,14,16,1,97,1,115,3,0,False,0,0,4,0,27.25199,27.35655,30.51934,27.90539,28.23173,115
BP14236,Armani,1,2019,4,2019-04,0,Friday,14,31,1,145,1,178,3,0,False,0,0,4,0,27.56423,28.08036,31.89451,28.88298,29.32969,178
BP14237,Armani,1,2019,4,2019-04,0,Friday,9,20,1,100,3,124,2,0,False,0,0,3,0,29.01338,28.68483,31.30288,29.03635,29.28916,124
BP14238,Armani,1,2019,4,2019-04,0,Thursday,14,30,3,169,3,205,1,0,False,0,0,2,0,30.58429,30.3062,32.97062,30.7018,30.95561,205
BP14239,Armani,1,2019,4,2019-04,0,Thursday,14,27,0,137,2,166,1,0,False,0,0,2,0,20.13581,22.28494,31.25145,23.92313,24.9817,166
BP14240,Armani,1,2019,4,2019-04,0,Thursday,9,40,0,199,5,244,3,0,False,0,0,4,0,21.93397,23.9071,32.98051,25.48498,26.54078,244
BP14241,Armani,1,2019,4,2019-04,0,Wednesday,15,39,2,167,3,211,1,0,False,0,1,2,0,30.14934,30.09786,33.05251,30.63272,30.95782,211
BP14242,Armani,1,2019,4,2019-04,0,Wednesday,14,19,0,112,2,133,1,0,False,0,0,2,0,19.97517,21.90909,30.54788,23.41387,24.40954,133
BP14243,Armani,1,2019,4,2019-04,0,Wednesday,14,16,0,105,4,125,1,0,False,0,0,2,0,21.06039,22.5456,30.68783,23.8138,24.7143,125
BP14244,Armani,1,2019,4,2019-04,0,Monday,15,33,3,190,4,230,2,0,False,0,0,3,0,31.14941,30.80229,33.50114,31.16946,31.41861,230
BP14245,Armani,1,2019,3,2019-03,0,Sunday,12,59,0,0,0,59,2,1,True,0,0,4,1,3.66242,7.35156,7.12316,10.01443,11.09178,59
BP14246,Armani,1,2019,3,2019-03,0,Sunday,12,39,0,0,0,39,4,3,True,0,0,8,3,3.58212,7.08167,6.86479,9.61025,10.63328,39
BP14247,Armani,1,2019,3,2019-03,0,Sunday,12,13,0,0,0,13,1,3,True,0,0,5,3,3.3881,6.42962,6.24057,8.63375,9.5255,13
BP14248,Armani,1,2019,3,2019-03,0,Sunday,12,32,2,173,6,213,1,0,False,0,0,2,0,31.33558,30.83311,33.43917,31.12423,31.35586,213
BP14249,Armani,1,2019,3,2019-03,0,Sunday,12,14,1,95,1,111,1,0,False,0,0,2,0,27.21973,27.26454,30.39683,27.77297,28.08207,111
BP14250,Armani,1,2019,3,2019-03,0,Saturday,16,14,1,164,1,180,1,1,False,0,0,3,1,27.48716,27.71836,31.76387,28.30717,28.67299,180
BP14251,Armani,1,2019,3,2019-03,0,Friday,15,38,2,201,2,243,3,2,False,0,0,6,2,29.58157,29.79035,33.29758,30.44796,30.8294,243
BP14252,Armani,1,2019,3,2019-03,0,Friday,11,12,3,92,2,109,1,0,False,0,0,2,0,29.47002,28.81599,30.71282,28.95959,29.08255,109
BP14253,Armani,1,2019,3,2019-03,0,Friday,11,30,2,178,3,213,1,0,False,0,1,2,0,30.13308,29.9891,33.06182,30.45216,30.75115,213
BP14254,Armani,1,2019,3,2019-03,0,Thursday,16,17,0,113,6,136,1,0,False,0,0,2,0,21.82368,23.13373,31.14795,24.31819,25.1901,136
BP14255,Armani,1,2019,3,2019-03,0,Thursday,16,16,0,143,1,160,0,1,False,0,1,2,1,19.01511,21.29127,30.70557,22.9463,24.01053,160
BP14256,Armani,1,2019,3,2019-03,0,Thursday,14,11,1,123,1,136,4,0,False,0,0,5,0,27.30447,27.34262,30.90486,27.82234,28.13106,136
BP14257,Armani,1,2019,3,2019-03,0,Thursday,12,17,0,102,1,120,7,0,False,0,0,8,0,18.86061,21.04621,29.89629,22.66891,23.70515,120
BP14258,Armani,1,2019,3,2019-03,0,Thursday,12,11,0,96,1,108,5,0,False,0,0,6,0,18.75958,20.75467,29.51663,22.248,23.22928,108
BP14259,Armani,1,2019,3,2019-03,0,Thursday,11,34,5,172,4,215,3,0,False,0,0,4,0,31.74122,31.21728,33.31687,31.49898,31.68826,215
BP14260,Armani,1,2019,3,2019-03,0,Wednesday,16,22,0,95,1,118,1,0,False,0,0,2,0,18.87145,21.13888,29.86715,22.82609,23.88537,118
BP14261,Armani,1,2019,3,2019-03,0,Wednesday,16,21,0,101,1,123,1,0,False,0,0,2,0,18.89239,21.16083,29.98963,22.84313,23.90306,123
BP14262,Armani,1,2019,3,2019-03,0,Wednesday,16,33,1,138,1,173,1,0,False,0,1,2,0,27.55114,28.07734,31.80578,28.89183,29.34112,173
BP14263,Armani,1,2019,3,2019-03,0,Tuesday,17,88,4,377,3,472,2,1,False,0,0,4,1,31.57816,32.01092,35.87542,32.84379,33.30188,472
BP14264,Armani,1,2019,3,2019-03,0,Tuesday,17,313,22,1260,17,1612,1,1,False,0,0,3,1,38.20206,38.24149,41.87085,38.97789,39.39548,1612
BP14265,Armani,1,2019,3,2019-03,0,Monday,16,511,16,1936,27,2490,1,1,False,0,0,3,1,39.11531,39.45812,44.03761,40.39569,40.93935,2490
BP14266,Armani,1,2019,3,2019-03,0,Monday,15,224,5,1148,6,1383,2,1,False,0,0,4,1,33.94595,34.89151,40.41642,36.05039,36.69551,1383
BP14267,Armani,1,2019,3,2019-03,0,Monday,9,5,0,0,0,5,4,1,True,0,0,6,1,3.23971,5.93093,5.76316,7.88691,8.67827,5
BP14268,Armani,1,2019,3,2019-03,0,Monday,9,10,0,0,0,10,0,1,True,0,0,2,1,3.34557,6.28671,6.10375,8.41972,9.2827,10
BP14269,Armani,1,2019,3,2019-03,0,Saturday,16,23,1,128,1,153,1,1,False,0,0,3,1,27.44867,27.79475,31.40577,28.48881,28.88602,153
BP14270,Armani,1,2019,3,2019-03,0,Saturday,16,22,0,108,1,131,1,0,False,0,1,2,0,18.93264,21.24272,30.17994,22.94831,24.02057,131
BP14271,Armani,1,2019,3,2019-03,0,Saturday,16,27,2,174,2,205,1,0,False,0,1,2,0,29.44423,29.45244,32.71497,29.98232,30.30535,205
BP14272,Armani,1,2019,3,2019-03,0,Friday,16,65,1,229,4,299,2,1,False,0,0,4,1,30.13758,30.46785,34.3062,31.23777,31.69893,299
BP14273,Armani,1,2019,3,2019-03,0,Friday,14,15,0,0,0,15,0,2,True,0,0,3,2,3.41188,6.50957,6.31711,8.75348,9.66133,15
BP14274,Armani,1,2019,3,2019-03,0,Friday,14,45,4,243,4,296,1,1,False,0,0,3,1,31.69082,31.48608,34.38137,31.94581,32.23261,296
BP14275,Armani,1,2019,3,2019-03,0,Friday,14,62,4,247,3,316,1,1,False,0,0,3,1,31.27487,31.37697,34.46093,32.02033,32.38079,316
BP14276,Armani,1,2019,3,2019-03,0,Thursday,17,19,1,124,1,145,1,0,False,0,0,2,0,27.3997,27.65607,31.21873,28.2896,28.66091,145
BP14277,Armani,1,2019,3,2019-03,0,Thursday,17,16,2,89,3,110,1,0,False,0,0,2,0,29.68259,29.04067,30.96855,29.21666,29.36873,110
BP14278,Armani,1,2019,3,2019-03,0,Thursday,17,23,0,155,3,181,1,0,False,0,0,2,0,20.82687,22.74582,31.70017,24.25229,25.26507,181
BP14279,Armani,1,2019,3,2019-03,0,Thursday,10,60,0,0,0,60,2,0,True,0,0,3,0,3.66577,7.36281,7.13393,10.03128,11.11091,60
BP14280,Armani,1,2019,3,2019-03,0,Wednesday,14,47,3,217,4,271,2,1,False,0,1,4,1,31.28549,31.14457,34.06995,31.64444,31.95354,271
BP14281,Armani,1,2019,3,2019-03,0,Wednesday,7,84,0,0,0,84,2,1,True,0,0,4,1,3.73432,7.59318,7.35447,10.37628,11.50227,84
BP14282,Armani,1,2019,3,2019-03,0,Tuesday,21,28,0,0,0,28,4,0,True,0,0,5,0,3.52077,6.87549,6.66741,9.30148,10.28299,28
BP14283,Armani,1,2019,3,2019-03,0,Tuesday,21,8,0,0,0,8,1,0,True,0,0,2,0,3.31048,6.16879,5.99087,8.24313,9.08237,8
BP14284,Armani,1,2019,3,2019-03,0,Tuesday,21,241,0,0,0,241,4,1,True,0,0,6,1,3.96868,8.38081,8.10848,11.55582,12.84039,241
BP14285,Armani,1,2019,3,2019-03,0,Tuesday,16,43,4,221,4,272,1,1,False,0,0,3,1,31.63188,31.37156,34.09664,31.80161,32.07186,272
BP14286,Armani,1,2019,3,2019-03,0,Tuesday,16,20,1,103,2,126,1,2,False,0,0,4,2,28.3694,28.25617,31.14913,28.71425,29.00953,126
BP14287,Armani,1,2019,3,2019-03,0,Tuesday,9,16,0,0,0,16,0,1,True,0,0,2,1,3.42275,6.5461,6.35207,8.80818,9.72338,16
BP14288,Armani,1,2019,3,2019-03,0,Monday,15,27,0,0,0,27,0,1,True,0,0,2,1,3.51419,6.85338,6.64624,9.26836,10.24543,27
BP14289,Armani,1,2019,3,2019-03,0,Monday,15,25,0,0,0,25,2,2,True,0,0,5,2,3.50036,6.80691,6.60176,9.19877,10.16648,25
BP14290,Armani,1,2019,3,2019-03,0,Monday,15,167,0,0,0,167,3,2,True,0,0,6,2,3.88359,8.09485,7.83473,11.12758,12.35457,167
BP14291,Armani,1,2019,3,2019-03,0,Monday,15,42,0,0,0,42,3,2,True,0,0,6,2,3.59619,7.12897,6.91007,9.68108,10.71362,42
BP14292,Armani,1,2019,3,2019-03,0,Monday,15,9,0,0,0,9,2,0,True,0,0,3,0,3.32888,6.23062,6.05006,8.33573,9.18742,9
BP14293,Armani,1,2019,3,2019-03,0,Monday,15,11,0,0,0,11,3,1,True,0,0,5,1,3.36086,6.33808,6.15294,8.49666,9.36999,11
BP14294,Armani,1,2019,3,2019-03,0,Monday,14,32,0,141,3,176,1,1,False,0,1,3,1,20.83918,22.86595,31.65006,24.45795,25.50105,176
BP14295,Armani,1,2019,3,2019-03,0,Sunday,8,28,2,168,1,199,1,0,False,0,0,2,0,28.38238,28.7217,32.28421,29.42054,29.80726,199
BP14296,Armani,1,2019,3,2019-03,0,Sunday,8,42,4,230,2,278,1,0,False,0,0,2,0,30.50279,30.60425,33.79657,31.21123,31.55162,278
BP14297,Armani,1,2019,3,2019-03,0,Saturday,17,110,5,525,11,651,1,0,False,0,0,2,0,34.44723,34.32242,37.83165,34.89121,35.25734,651
BP14298,Armani,1,2019,3,2019-03,0,Saturday,17,29,2,166,2,199,1,0,False,0,0,2,0,29.43323,29.45533,32.6342,29.99968,30.3264,199
BP14299,Armani,1,2019,3,2019-03,0,Saturday,17,35,2,206,1,244,1,0,False,0,0,2,0,28.52838,29.03773,32.95281,29.83675,30.27349,244
BP14300,Armani,1,2019,3,2019-03,0,Friday,14,21,0,130,1,152,1,0,False,0,1,2,0,19.01469,21.36837,30.6148,23.08743,24.1733,152
BP14301,Armani,1,2019,3,2019-03,0,Thursday,16,18,0,70,1,89,1,0,False,0,0,2,0,18.69477,20.78105,29.03007,22.36732,23.37293,89
BP14302,Armani,1,2019,3,2019-03,0,Thursday,15,16,0,87,3,106,1,0,False,0,0,2,0,20.48376,22.05913,30.06518,23.37636,24.28721,106
BP14303,Armani,1,2019,3,2019-03,0,Thursday,15,16,0,94,4,114,1,0,False,0,0,2,0,21.00772,22.45622,30.41859,23.70859,24.59791,114
BP14304,Armani,1,2019,3,2019-03,0,Thursday,14,12,0,79,2,93,1,0,False,0,0,2,0,19.73301,21.36979,29.45617,22.69596,23.60443,93
BP14305,Armani,1,2019,3,2019-03,0,Wednesday,15,39,2,164,1,206,1,2,False,0,0,4,2,28.4315,28.90713,32.41908,29.70489,30.13052,206
BP14306,Armani,1,2019,3,2019-03,0,Wednesday,15,21,0,116,2,139,1,1,False,0,0,3,1,20.00956,21.9964,30.69071,23.53538,24.54642,139
BP14307,Armani,1,2019,3,2019-03,0,Wednesday,15,20,0,102,1,123,1,2,False,0,0,4,2,18.88858,21.14021,29.98629,22.8097,23.86486,123
BP14308,Armani,1,2019,3,2019-03,0,Wednesday,15,38,3,184,2,227,3,0,False,0,0,4,0,30.01358,30.07487,33.10822,30.65925,30.99143,227
BP14309,Armani,1,2019,3,2019-03,0,Wednesday,15,19,0,0,0,19,0,0,True,0,1,1,0,3.45213,6.64481,6.44657,8.95601,9.89109,19
BP14310,Armani,1,2019,3,2019-03,0,Tuesday,17,19,2,103,3,127,1,0,False,0,1,2,0,29.78118,29.25683,31.41684,29.50274,29.68937,127
BP14311,Armani,1,2019,3,2019-03,0,Sunday,13,22,1,128,2,153,1,0,False,0,0,2,0,28.49139,28.49091,31.7411,29.00852,29.33741,153
BP14312,Armani,1,2019,3,2019-03,0,Sunday,13,17,0,105,1,123,1,0,False,0,0,2,0,18.87447,21.06974,29.96718,22.69661,23.73579,123
BP14313,Armani,1,2019,3,2019-03,0,Sunday,13,28,2,138,3,171,3,0,False,0,0,4,0,29.99226,29.72923,32.36581,30.13274,30.39602,171
BP14314,Armani,1,2019,3,2019-03,0,Saturday,18,23,0,0,0,23,0,2,True,0,0,3,2,3.48553,6.75707,6.55405,9.12413,10.08181,23
BP14315,Armani,1,2019,3,2019-03,0,Saturday,17,21,5,129,2,157,1,0,False,0,0,2,0,30.36465,29.89295,31.90787,30.1642,30.33286,157
BP14316,Armani,1,2019,3,2019-03,0,Saturday,17,21,0,137,3,161,1,0,False,0,1,2,0,20.74923,22.58744,31.33362,24.04863,25.0375,161
BP14317,Armani,1,2019,3,2019-03,0,Friday,14,22,0,125,1,148,1,1,False,0,0,3,1,19.00359,21.36312,30.54262,23.09004,24.17735,148
BP14318,Armani,1,2019,3,2019-03,0,Friday,8,525,0,0,0,525,0,1,True,0,0,2,1,4.16275,9.03305,8.73289,12.53261,13.94848,525
BP14319,Armani,1,2019,3,2019-03,0,Friday,8,5,0,0,0,5,1,1,True,0,0,3,1,3.23971,5.93093,5.76316,7.88691,8.67827,5
BP14320,Armani,1,2019,3,2019-03,0,Friday,8,16,0,99,1,116,2,0,False,0,0,3,0,18.83609,20.98748,29.79045,22.5887,23.61496,116
