brand,brand_id,year,month,year_month,month_index,post_count,retweet_count_sum,retweet_count_mean,retweet_count_median,reply_count_sum,reply_count_mean,reply_count_median,like_count_sum,like_count_mean,like_count_median,quote_count_sum,quote_count_mean,quote_count_median,engagement_total_sum,engagement_total_mean,engagement_total_median,hashtag_count_sum,hashtag_count_mean,mention_count_sum,mention_count_mean,Entertainment_sum,Trendiness_sum,Interaction_sum,Customization_sum,entropy_ce_score_sum,entropy_ce_score_mean,entropy_ce_score_median,critic_ce_score_sum,critic_ce_score_mean,critic_ce_score_median,cilos_score_mean,idocriw_score_mean,merec_score_mean,additive_engagement_score_mean
LV,6,2019,10,2019-10,0,76,41393,544.6447368421053,57.5,1646,21.657894736842106,6.0,99536,1309.6842105263158,403.5,1796,23.63157894736842,3.0,144371,1899.6184210526317,501.5,188,2.473684210526316,70,0.9210526315789473,1,49,334,70,2397.31573,31.543628026315787,32.181754999999995,2453.10072,32.27764105263158,32.303105,36.48646197368421,33.27310947368421,33.78830578947368,1899.6184210526317
LV,6,2019,11,2019-11,1,68,22171,326.04411764705884,71.5,1288,18.941176470588236,6.0,113971,1676.0441176470588,498.5,2113,31.073529411764707,4.0,139543,2052.1029411764707,584.5,157,2.3088235294117645,33,0.4852941176470588,3,32,258,33,2299.63775,33.81820220588235,32.45442,2322.51017,34.154561323529414,32.7695,38.57078161764706,34.94282338235294,35.39957176470588,2052.1029411764707
LV,6,2019,12,2019-12,2,68,4977,73.19117647058823,65.0,445,6.544117647058823,5.0,38315,563.4558823529412,484.5,406,5.970588235294118,3.0,44143,649.1617647058823,551.0,142,2.088235294117647,14,0.20588235294117646,7,37,224,14,2079.67369,30.58343661764706,31.840805,2134.62397,31.391528970588237,32.190875000000005,36.232173823529415,32.3729725,32.89575735294118,649.1617647058823
LV,6,2020,1,2020-01,3,86,16152,187.8139534883721,86.0,1433,16.662790697674417,7.5,102035,1186.453488372093,648.5,2261,26.290697674418606,6.5,121881,1417.2209302325582,757.5,216,2.511627906976744,52,0.6046511627906976,5,43,354,52,2919.05344,33.942481860465115,34.16199,2941.65713,34.20531546511628,34.10562,38.388984069767446,34.9512961627907,35.37876325581396,1417.2209302325582
LV,6,2020,2,2020-02,4,69,7003,101.4927536231884,54.0,508,7.36231884057971,5.0,44682,647.5652173913044,455.0,466,6.753623188405797,2.0,52659,763.1739130434783,522.0,140,2.028985507246377,46,0.6666666666666666,0,43,255,46,2081.27472,30.163401739130432,31.44368,2137.87125,30.983641304347827,31.60946,35.905559420289855,31.96022347826087,32.48426014492754,763.1739130434783
LV,6,2020,3,2020-03,5,65,7132,109.72307692307692,58.0,631,9.707692307692307,3.0,58653,902.3538461538461,462.0,669,10.292307692307693,3.0,67085,1032.076923076923,536.0,132,2.0307692307692307,65,1.0,0,34,262,65,2001.53584,30.792859076923076,31.25503,2053.27612,31.588863384615383,31.65352,36.715915230769234,32.57055092307692,33.116245846153845,1032.076923076923
LV,6,2020,4,2020-04,6,38,5871,154.5,71.5,391,10.289473684210526,5.0,31842,837.9473684210526,560.0,547,14.394736842105264,3.0,38651,1017.1315789473684,636.0,85,2.236842105263158,29,0.7631578947368421,3,4,152,29,1199.37379,31.562468157894738,31.83582,1230.45688,32.38044421052631,32.34158,37.405431842105266,33.39360842105263,33.943579210526316,1017.1315789473684
LV,6,2020,5,2020-05,7,38,3788,99.6842105263158,98.0,317,8.342105263157896,6.5,28331,745.5526315789474,718.0,253,6.657894736842105,4.5,32689,860.2368421052631,816.0,73,1.9210526315789473,21,0.5526315789473685,1,3,132,21,1238.06091,32.580550263157896,33.116815,1259.33599,33.14042078947369,33.383880000000005,37.902341842105265,34.02184157894737,34.51685342105263,860.2368421052631
LV,6,2020,6,2020-06,8,48,6148,128.08333333333334,81.0,571,11.895833333333334,7.5,40915,852.3958333333334,775.5,620,12.916666666666666,6.0,48254,1005.2916666666666,879.0,107,2.2291666666666665,22,0.4583333333333333,2,19,177,22,1603.58514,33.40802375,34.064994999999996,1618.81093,33.725227708333335,34.28084,38.14289958333333,34.48505708333334,34.926369375,1005.2916666666666
LV,6,2020,7,2020-07,9,85,6811,80.12941176470588,65.0,623,7.329411764705882,4.0,54253,638.2705882352941,495.0,576,6.776470588235294,3.0,62263,732.5058823529412,564.0,196,2.3058823529411763,53,0.6235294117647059,9,51,334,53,2553.29202,30.038729647058823,31.55639,2635.39408,31.004636235294118,31.92745,36.24417541176471,32.06563658823529,32.63629505882353,732.5058823529412
LV,6,2020,8,2020-08,10,65,50790,781.3846153846154,86.0,1395,21.46153846153846,7.0,187919,2891.0615384615385,614.0,1844,28.369230769230768,8.0,241948,3722.276923076923,739.0,145,2.230769230769231,55,0.8461538461538461,2,41,265,55,2241.09053,34.47831584615385,33.93493,2249.11099,34.60170753846154,33.87809,38.71394276923077,35.28444246153846,35.69639461538461,3722.276923076923
LV,6,2020,9,2020-09,11,57,6669,117.0,57.0,340,5.964912280701754,3.0,40905,717.6315789473684,510.0,487,8.543859649122806,4.0,48401,849.140350877193,580.0,152,2.6666666666666665,47,0.8245614035087719,3,24,256,47,1760.16405,30.880071052631582,31.70165,1799.86793,31.576630350877192,32.19415,36.62818596491228,32.511172631578944,33.046791754385964,849.140350877193
LV,6,2020,10,2020-10,12,65,5467,84.1076923076923,59.0,477,7.338461538461538,4.0,44893,690.6615384615385,503.0,528,8.123076923076923,4.0,51365,790.2307692307693,566.0,131,2.0153846153846153,56,0.8615384615384616,0,39,252,56,2019.29365,31.066056153846155,32.27199,2063.65738,31.74857507692308,32.24747,36.73878830769231,32.67035138461538,33.191118461538466,790.2307692307693
LV,6,2020,11,2020-11,13,62,9324,150.38709677419354,46.0,784,12.64516129032258,4.0,73052,1178.258064516129,510.5,2268,36.58064516129032,5.0,85428,1377.8709677419354,568.0,144,2.3225806451612905,13,0.20967741935483872,10,10,219,13,2074.55621,33.46058403225807,32.53767,2068.08511,33.3562114516129,32.504315000000005,37.451248387096776,33.86298048387097,34.206620483870964,1377.8709677419354
LV,6,2020,12,2020-12,14,81,5053,62.382716049382715,51.0,541,6.679012345679013,5.0,46544,574.6172839506173,543.0,500,6.172839506172839,4.0,52638,649.8518518518518,606.0,161,1.9876543209876543,16,0.19753086419753085,9,29,258,16,2544.16183,31.409405308641976,32.40581,2575.56017,31.79703913580247,32.536,36.41818407407408,32.54086839506173,32.976965432098766,649.8518518518518
LV,6,2021,1,2021-01,15,80,217275,2715.9375,66.5,14572,182.15,9.0,729152,9114.4,694.0,35321,441.5125,6.0,996320,12454.0,786.0,149,1.8625,44,0.55,19,27,273,44,2770.04556,34.6255695,33.87944,2776.82386,34.71029825,33.8398,38.973554,35.34520075,35.730602625,12454.0
LV,6,2021,2,2021-02,16,52,3872,74.46153846153847,58.0,782,15.038461538461538,9.0,34532,664.0769230769231,590.5,518,9.961538461538462,4.0,39704,763.5384615384615,673.5,114,2.1923076923076925,32,0.6153846153846154,0,23,198,32,1699.05219,32.67408057692308,33.263575,1713.69125,32.955600961538465,33.368455,37.1090625,33.66022615384615,34.05098673076923,763.5384615384615
LV,6,2021,3,2021-03,17,89,53157,597.2696629213483,63.0,1825,20.50561797752809,8.0,249298,2801.1011235955057,616.0,1349,15.157303370786517,3.0,305629,3434.0337078651687,698.0,226,2.539325842696629,77,0.8651685393258427,11,55,392,77,2926.69241,32.884184382022475,32.58462,2973.62263,33.4114902247191,32.832,38.05313831460674,34.26581415730337,34.73294426966292,3434.0337078651687
LV,6,2021,4,2021-04,18,90,1575682,17507.577777777777,71.0,77727,863.6333333333333,8.0,4864673,54051.92222222222,918.0,107794,1197.7111111111112,4.0,6625876,73620.84444444445,1003.0,194,2.1555555555555554,49,0.5444444444444444,5,37,333,49,3519.29636,39.10329288888889,33.447154999999995,3580.24032,39.780448,33.491095,45.70028122222222,40.825012,41.41581333333333,73620.84444444445
LV,6,2021,5,2021-05,19,55,238095,4329.0,150.0,17547,319.03636363636366,21.0,766457,13935.581818181818,2287.0,10380,188.72727272727272,7.0,1032479,18772.345454545455,2468.0,144,2.618181818181818,46,0.8363636363636363,4,23,245,46,2122.89363,38.598066,36.44154,2150.63264,39.102411636363634,36.9888,44.886224181818186,40.017103454545456,40.54700381818182,18772.345454545455
LV,6,2021,6,2021-06,20,52,70848,1362.4615384615386,325.0,9287,178.59615384615384,53.0,469927,9037.057692307691,4281.5,2505,48.17307692307692,9.0,552567,10626.288461538461,4698.0,98,1.8846153846153846,44,0.8461538461538461,4,33,194,44,2104.49455,40.47104903846154,39.19393,2142.05164,41.193300769230774,40.220855,47.493213653846155,42.2472151923077,42.82930653846154,10626.288461538461
LV,6,2021,7,2021-07,21,86,2360469,27447.31395348837,344.5,310043,3605.1511627906975,38.5,8747315,101712.96511627907,8569.5,93851,1091.2906976744187,16.5,11511678,133856.72093023255,8909.5,235,2.7325581395348837,64,0.7441860465116279,11,32,385,64,4108.91717,47.77810662790697,40.79282,4196.34132,48.79466651162791,41.212135,56.70959313953489,50.14999244186046,50.91395220930233,133856.72093023255
LV,6,2021,8,2021-08,22,60,8072,134.53333333333333,103.5,1582,26.366666666666667,12.5,166808,2780.133333333333,2510.5,1762,29.366666666666667,4.0,178224,2970.4,2679.5,112,1.8666666666666667,27,0.45,1,39,199,27,2045.0104900000001,34.08350816666667,34.885985000000005,2108.94368,35.14906133333333,35.755705,41.982369,36.26554316666667,36.89189433333333,2970.4
LV,6,2021,9,2021-09,23,70,146812,2097.3142857142857,91.0,2864,40.91428571428571,12.0,662571,9465.3,1977.5,2445,34.92857142857143,5.0,814692,11638.457142857143,2088.5,142,2.0285714285714285,36,0.5142857142857142,2,30,248,36,2531.46427,36.16377528571429,34.94257,2579.38462,36.84835171428571,35.315475,43.23321085714286,37.79742157142857,38.35918614285715,11638.457142857143
LV,6,2021,10,2021-10,24,73,36962,506.32876712328766,81.0,3044,41.6986301369863,8.0,228309,3127.5205479452056,1445.0,3572,48.93150684931507,5.0,271887,3724.4794520547944,1531.0,163,2.232876712328767,61,0.8356164383561644,2,43,297,61,2570.32668,35.209954520547946,34.14901,2603.73368,35.66758465753424,34.87765,41.45439890410959,36.48498452054795,36.98624383561644,3724.4794520547944
LV,6,2021,11,2021-11,25,67,161061,2403.89552238806,89.0,7414,110.65671641791045,13.0,687563,10262.134328358208,1245.0,7689,114.76119402985074,6.0,863727,12891.44776119403,1352.0,129,1.9253731343283582,42,0.6268656716417911,3,37,238,42,2473.00592,36.910536119402984,35.00026,2493.54727,37.21712343283582,35.23269,42.4782504477612,37.9887995522388,38.4484604477612,12891.44776119403
LV,6,2021,12,2021-12,26,32,473858,14808.0625,106.0,5218,163.0625,21.5,1663228,51975.875,1690.5,5974,186.6875,10.0,2148278,67133.6875,1865.0,83,2.59375,28,0.875,4,11,143,28,1375.27268,42.97727125,37.04858,1405.84603,43.9326884375,36.927350000000004,50.787545625,45.217468124999996,45.9396840625,67133.6875
LV,6,2022,1,2022-01,27,72,590246,8197.861111111111,110.5,11559,160.54166666666666,12.0,2352656,32675.777777777777,1520.0,11828,164.27777777777777,7.5,2966289,41198.458333333336,1647.5,181,2.513888888888889,43,0.5972222222222222,2,32,296,43,2817.29327,39.129073194444445,35.718405000000004,2870.63074,39.86987138888889,35.941925,46.03668638888889,40.94446666666667,41.55412416666667,41198.458333333336
LV,6,2022,2,2022-02,28,36,3427,95.19444444444444,87.5,653,18.13888888888889,14.5,44392,1233.111111111111,1139.0,263,7.305555555555555,5.5,48735,1353.75,1243.5,77,2.138888888888889,11,0.3055555555555556,4,24,124,11,1273.54404,35.376223333333336,35.156365,1276.25984,35.45166222222222,35.298114999999996,39.98186833333333,36.068014444444444,36.44307666666666,1353.75
LV,6,2022,3,2022-03,29,72,10833,150.45833333333334,88.0,1817,25.23611111111111,11.0,113567,1577.3194444444443,957.0,1226,17.02777777777778,5.0,127443,1770.0416666666667,1053.5,209,2.9027777777777777,43,0.5972222222222222,1,30,324,43,2500.8907600000002,34.734593888888895,34.265905000000004,2522.51036,35.034866111111114,34.354884999999996,39.86158847222222,35.780569166666666,36.22056638888889,1770.0416666666667
LV,6,2022,4,2022-04,30,59,58843,997.3389830508474,85.0,1331,22.559322033898304,10.0,254271,4309.677966101695,792.0,921,15.610169491525424,4.0,315366,5345.186440677966,889.0,133,2.2542372881355934,11,0.1864406779661017,1,21,203,11,1954.6313499999999,33.12934491525424,34.02543,1988.05168,33.69579118644068,34.29742,38.36399762711864,34.58330881355932,35.06598033898305,5345.186440677966
LV,6,2022,5,2022-05,31,100,14796,147.96,81.0,2751,27.51,16.0,105023,1050.23,718.0,2294,22.94,6.0,124864,1248.64,812.5,278,2.78,94,0.94,3,33,472,94,3519.90543,35.1990543,34.811335,3521.32401,35.2132401,34.57168,38.9719681,35.8252655,36.1750816,1248.64
LV,6,2022,6,2022-06,32,94,41910,445.8510638297872,81.5,3428,36.46808510638298,16.0,260616,2772.5106382978724,663.0,2924,31.106382978723403,5.0,308878,3285.936170212766,771.5,185,1.9680851063829787,30,0.3191489361702128,3,59,309,30,3310.66769,35.21986904255319,34.623999999999995,3328.37625,35.408257978723405,34.707685,39.35153968085106,36.12222414893617,36.51230127659574,3285.936170212766
LV,6,2022,7,2022-07,33,60,6634,110.56666666666666,87.5,916,15.266666666666667,11.5,38140,635.6666666666666,541.0,300,5.0,2.0,45990,766.5,639.5,125,2.0833333333333335,23,0.38333333333333336,9,30,208,23,1879.85139,31.3308565,33.020835000000005,1936.10409,32.2684015,33.336585,36.65636666666667,33.346127833333334,33.868159166666665,766.5
LV,6,2022,8,2022-08,34,30,1847,61.56666666666667,60.0,395,13.166666666666666,10.0,13261,442.03333333333336,446.0,66,2.2,2.0,15569,518.9666666666667,508.5,46,1.5333333333333334,3,0.1,0,10,79,3,861.81202,28.72706733333333,31.53485,898.54795,29.951598333333333,31.84425,34.74827266666667,31.126138333333333,31.686314333333332,518.9666666666667
